date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-03-28,7402,0,70,108,0,1704,0,44,16,0,,土耳其
2020-03-29,9217,0,105,131,0,1815,0,35,23,0,,土耳其
2020-03-30,10827,0,162,168,0,1610,0,57,37,0,,土耳其
2020-03-31,13531,0,243,214,0,2704,0,81,46,0,,土耳其
2020-04-01,15679,0,333,277,0,2148,0,90,63,0,,土耳其
2020-04-02,18135,0,415,356,0,2456,0,82,79,0,,土耳其
2020-04-03,20921,0,484,425,0,2786,0,69,69,0,,土耳其
2020-03-20,1,0,0,0,0,1,0,0,0,0,,巴布亚新几内亚
2020-03-01,1,0,0,0,0,1,0,0,0,,,多米尼加
2020-03-10,5,0,0,0,0,4,0,0,0,0,,多米尼加
2020-03-16,21,0,0,1,0,16,0,0,1,0,,多米尼加
2020-03-19,34,0,0,2,0,13,,0,1,,,多米尼加
2020-03-20,72,0,0,2,0,38,0,0,0,0,,多米尼加
2020-03-22,202,0,0,2,0,130,0,0,0,0,,多米尼加
2020-03-24,312,0,0,2,0,110,0,0,0,0,,多米尼加
2020-03-26,483,0,3,10,0,171,0,3,8,0,,多米尼加
2020-03-27,581,0,3,20,0,98,0,0,10,0,,多米尼加
2020-03-29,719,0,3,20,0,138,0,0,0,0,,多米尼加
2020-03-30,859,0,3,39,0,140,0,0,19,0,,多米尼加
2020-03-31,901,0,4,42,0,42,0,1,3,0,,多米尼加
2020-04-01,1109,0,5,51,0,208,0,1,9,0,,多米尼加
2020-04-04,1488,0,16,68,0,379,0,11,17,0,,多米尼加
2020-03-02,1,0,0,0,0,1,0,0,0,,,约旦
2020-03-13,1,0,1,0,0,0,0,1,0,0,,约旦
2020-03-14,1,0,1,0,0,0,,0,0,,,约旦
2020-03-15,13,0,1,0,0,12,0,0,0,0,,约旦
2020-03-16,30,0,1,0,0,17,0,0,0,0,,约旦
2020-03-17,41,0,1,0,0,11,0,0,0,0,,约旦
2020-03-18,57,0,1,0,0,16,0,0,0,0,,约旦
2020-03-19,70,0,1,0,0,13,0,0,0,0,,约旦
2020-03-20,85,0,1,0,0,15,0,0,0,0,,约旦
2020-03-22,112,0,1,0,0,27,0,0,0,0,,约旦
2020-03-23,127,0,1,0,0,15,0,0,0,0,,约旦
2020-03-24,153,0,1,0,0,26,0,0,0,0,,约旦
2020-03-25,172,0,1,0,0,19,0,0,0,0,,约旦
2020-03-26,212,0,1,0,0,40,0,0,0,0,,约旦
2020-03-27,235,0,17,0,0,23,0,16,0,0,,约旦
2020-03-28,246,0,18,1,0,11,0,1,1,0,,约旦
2020-03-29,259,0,18,1,0,13,0,0,0,0,,约旦
2020-03-30,268,0,26,5,0,9,0,8,4,0,,约旦
2020-03-31,274,0,30,5,0,6,0,4,0,0,,约旦
2020-04-01,278,0,36,5,0,4,0,6,0,0,,约旦
2020-04-02,299,0,45,5,0,21,0,9,0,0,,约旦
2020-04-03,310,0,58,5,0,11,0,13,0,0,,约旦
2020-03-01,1,0,0,0,0,1,0,0,0,,,亚美尼亚
2020-03-13,8,0,0,0,0,7,0,0,0,0,,亚美尼亚
2020-03-14,20,0,0,0,0,12,0,0,0,0,,亚美尼亚
2020-03-15,26,0,0,0,0,6,0,0,0,0,,亚美尼亚
2020-03-16,45,0,0,0,0,19,0,0,0,0,,亚美尼亚
2020-03-17,72,0,1,0,0,27,0,1,0,0,,亚美尼亚
2020-03-18,110,0,1,0,0,38,0,0,0,0,,亚美尼亚
2020-03-19,122,0,1,0,0,12,0,0,0,0,,亚美尼亚
2020-03-20,136,0,1,0,0,14,0,0,0,0,,亚美尼亚
2020-03-21,160,0,1,0,0,24,0,0,0,0,,亚美尼亚
2020-03-22,190,0,2,0,0,30,0,1,0,0,,亚美尼亚
2020-03-23,235,0,2,0,0,45,0,0,0,0,,亚美尼亚
2020-03-24,249,0,14,0,0,14,0,12,0,0,,亚美尼亚
2020-03-25,265,0,16,0,0,16,0,2,0,0,,亚美尼亚
2020-03-26,290,0,18,0,0,25,0,2,0,0,,亚美尼亚
2020-03-27,329,0,18,1,0,39,0,0,1,0,,亚美尼亚
2020-03-28,372,0,28,1,0,43,0,10,0,0,,亚美尼亚
2020-03-30,481,0,30,3,0,109,0,2,2,0,,亚美尼亚
2020-03-31,532,0,30,3,0,51,0,0,0,0,,亚美尼亚
2020-04-01,571,0,31,3,0,39,0,1,0,0,,亚美尼亚
2020-04-02,663,0,33,4,0,92,0,2,1,0,,亚美尼亚
2020-04-04,770,0,43,7,0,107,0,10,3,0,,亚美尼亚
2020-03-26,2,0,0,0,0,2,0,0,0,0,,圣基茨和尼维斯
2020-03-31,7,0,0,0,0,5,0,0,0,0,,圣基茨和尼维斯
2020-04-04,9,0,0,0,0,2,0,0,0,0,,圣基茨和尼维斯
2020-03-14,1,0,0,0,0,1,0,0,0,0,,瓜德罗普
2020-03-22,51,0,0,0,0,50,0,0,0,0,,瓜德罗普
2020-03-27,73,0,0,1,0,22,0,0,1,0,,瓜德罗普
2020-03-13,1,0,0,0,0,1,0,0,0,0,,安提瓜和巴布达
2020-03-25,3,0,0,0,0,2,0,0,0,0,,安提瓜和巴布达
2020-03-27,7,0,0,0,0,4,0,0,0,0,,安提瓜和巴布达
2020-03-10,2,0,0,0,0,2,0,0,0,0,,玻利维亚
2020-03-13,3,0,0,0,0,1,0,0,0,0,,玻利维亚
2020-03-15,11,0,0,0,0,8,0,0,0,0,,玻利维亚
2020-03-19,15,0,0,0,0,4,0,0,0,0,,玻利维亚
2020-03-21,19,0,0,0,0,4,0,0,0,0,,玻利维亚
2020-03-22,24,0,0,0,0,5,0,0,0,0,,玻利维亚
2020-03-24,28,0,0,0,0,4,0,0,0,0,,玻利维亚
2020-03-25,38,0,0,0,0,10,0,0,0,0,,玻利维亚
2020-03-27,61,0,0,0,0,23,0,0,0,0,,玻利维亚
2020-03-30,96,0,0,3,0,35,0,0,3,0,,玻利维亚
2020-03-31,107,0,0,6,0,11,0,0,3,0,,玻利维亚
2020-04-04,139,0,1,10,0,32,0,1,4,0,,玻利维亚
2020-03-06,1,0,0,0,0,1,0,0,0,0,,哥伦比亚
2020-03-09,3,0,0,0,0,2,0,0,0,0,,哥伦比亚
2020-03-11,9,0,0,0,0,6,0,0,0,0,,哥伦比亚
2020-03-13,13,0,0,0,0,4,0,0,0,0,,哥伦比亚
2020-03-14,24,0,0,0,0,11,0,0,0,0,,哥伦比亚
2020-03-15,45,0,0,0,0,21,0,0,0,0,,哥伦比亚
2020-03-16,57,0,0,0,0,12,0,0,0,0,,哥伦比亚
2020-03-17,75,0,0,0,0,18,0,0,0,0,,哥伦比亚
2020-03-19,128,0,0,0,0,53,0,0,0,0,,哥伦比亚
2020-03-20,158,0,0,0,0,30,0,0,0,0,,哥伦比亚
2020-03-21,210,0,0,1,0,52,0,0,1,0,,哥伦比亚
2020-03-22,235,0,0,2,0,25,0,0,1,0,,哥伦比亚
2020-03-23,277,0,0,3,0,42,0,0,1,0,,哥伦比亚
2020-03-24,378,0,6,3,0,101,0,6,0,0,,哥伦比亚
2020-03-25,470,0,6,3,0,92,0,0,0,0,,哥伦比亚
2020-03-26,491,0,8,6,0,21,0,2,3,0,,哥伦比亚
2020-03-27,539,0,10,6,0,48,0,2,0,0,,哥伦比亚
2020-03-28,608,0,10,6,0,69,0,0,0,0,,哥伦比亚
2020-03-30,798,0,10,10,0,190,0,0,4,0,,哥伦比亚
2020-03-31,906,0,31,16,0,108,0,21,6,0,,哥伦比亚
2020-04-01,1065,0,31,16,0,159,0,0,0,0,,哥伦比亚
2020-04-02,1161,0,31,19,0,96,0,0,3,0,,哥伦比亚
2020-04-04,1267,0,55,25,0,106,0,24,6,0,,哥伦比亚
2020-03-26,1,0,0,0,0,1,0,0,0,0,,圣文森特和格林纳丁斯
2020-04-04,7,0,1,0,0,6,0,1,0,0,,圣文森特和格林纳丁斯
2020-03-26,3,0,0,0,0,3,0,0,0,0,,圣卢西亚
2020-03-30,9,0,1,0,0,6,0,1,0,0,,圣卢西亚
2020-04-04,13,0,1,0,0,4,0,0,0,0,,圣卢西亚
2020-02-08,11,0,0,0,0,11,0,0,0,,,法国
2020-02-15,12,0,11,1,0,1,0,11,1,,,法国
2020-02-25,14,0,11,1,0,2,0,0,0,,,法国
2020-02-26,18,0,11,2,0,4,0,0,1,,,法国
2020-02-27,38,0,11,2,0,20,0,0,0,,,法国
2020-02-28,57,0,11,2,0,19,0,0,0,,,法国
2020-02-29,100,0,12,2,0,43,0,1,0,,,法国
2020-03-01,130,0,12,2,0,30,0,0,0,,,法国
2020-03-02,191,0,12,3,0,61,0,0,1,,,法国
2020-03-03,212,0,12,4,0,21,0,0,1,0,,法国
2020-03-04,285,0,12,4,0,73,0,0,0,0,,法国
2020-03-05,423,0,12,7,0,138,0,0,3,0,,法国
2020-03-06,613,0,12,9,0,190,0,0,2,0,,法国
2020-03-07,949,0,12,16,0,336,0,0,7,0,,法国
2020-03-08,1126,0,12,16,0,177,0,0,0,0,,法国
2020-03-09,1412,0,12,21,0,286,0,0,5,0,,法国
2020-03-10,1784,0,12,33,0,372,0,0,12,0,,法国
2020-03-11,2281,0,12,48,0,497,0,0,15,0,,法国
2020-03-12,2876,0,12,61,0,595,0,0,13,0,,法国
2020-03-13,3661,0,12,79,0,785,0,0,18,0,,法国
2020-03-14,4500,0,33,91,0,839,0,21,12,0,,法国
2020-03-15,5423,0,33,127,0,923,0,0,36,0,,法国
2020-03-16,6633,0,33,148,0,1210,0,0,21,0,,法国
2020-03-17,7730,0,602,175,0,1097,0,569,27,0,,法国
2020-03-18,9134,0,602,264,0,1404,0,0,89,0,,法国
2020-03-19,10995,0,602,372,0,1861,0,0,108,0,,法国
2020-03-20,12612,0,1587,450,0,1617,0,985,78,0,,法国
2020-03-21,14459,0,1587,562,0,1847,0,0,112,0,,法国
2020-03-22,16018,0,1587,674,0,1559,0,0,112,0,,法国
2020-03-23,20123,0,1587,860,0,4105,0,0,186,0,,法国
2020-03-24,22300,0,3281,1100,0,2177,0,1694,240,0,,法国
2020-03-25,25233,0,3900,1331,0,2933,0,619,231,0,,法国
2020-03-26,29155,0,4948,1696,0,3922,0,1048,365,0,,法国
2020-03-27,33414,0,5700,1995,0,4259,0,752,299,0,,法国
2020-03-28,38105,0,5724,2314,0,4691,0,24,319,0,,法国
2020-03-29,40174,0,7226,2611,0,2069,0,1502,297,0,,法国
2020-03-30,44550,0,7964,3024,0,4376,0,738,413,0,,法国
2020-03-31,52128,0,9444,3523,0,7578,0,1480,499,0,,法国
2020-04-01,57817,0,10935,4032,0,5689,0,1491,509,0,,法国
2020-04-02,59105,0,12548,5398,0,1288,0,1613,1366,0,,法国
2020-04-03,64338,0,14008,6507,0,5233,0,1460,1109,0,,法国
2020-04-04,83031,0,14138,6521,0,18693,0,130,14,0,,法国
2020-02-08,7,0,0,0,0,7,0,0,0,,,阿联酋
2020-02-10,9,0,1,0,0,2,0,1,0,,,阿联酋
2020-02-22,11,0,0,0,0,2,0,0,0,,,阿联酋
2020-02-23,13,0,3,0,0,2,0,3,0,,,阿联酋
2020-02-27,19,0,5,0,0,6,0,2,0,,,阿联酋
2020-02-28,19,0,5,0,0,0,0,0,0,,,阿联酋
2020-02-29,21,0,5,0,0,2,0,0,0,,,阿联酋
2020-03-03,27,0,5,0,0,6,0,0,0,0,,阿联酋
2020-03-04,29,0,5,0,0,2,0,0,0,0,,阿联酋
2020-03-06,45,0,5,0,0,16,0,0,0,0,,阿联酋
2020-03-09,59,0,7,0,0,14,0,2,0,0,,阿联酋
2020-03-10,74,0,12,0,0,15,0,5,0,0,,阿联酋
2020-03-12,85,0,20,0,0,11,0,8,0,0,,阿联酋
2020-03-14,85,0,23,0,0,0,0,3,0,0,,阿联酋
2020-03-15,98,0,26,0,0,13,0,3,0,0,,阿联酋
2020-03-17,113,0,26,0,0,15,0,0,0,0,,阿联酋
2020-03-19,140,0,31,0,0,27,0,5,0,0,,阿联酋
2020-03-20,140,0,31,2,0,0,0,0,2,0,,阿联酋
2020-03-22,153,0,38,2,0,13,0,7,0,0,,阿联酋
2020-03-23,198,0,41,2,0,45,0,3,0,0,,阿联酋
2020-03-24,248,0,41,2,0,50,0,0,0,0,,阿联酋
2020-03-25,333,0,52,2,0,85,0,11,0,0,,阿联酋
2020-03-26,333,0,52,2,0,0,,0,0,,,阿联酋
2020-03-27,405,0,55,2,0,72,0,3,0,0,,阿联酋
2020-03-28,468,0,55,2,0,63,0,0,0,0,,阿联酋
2020-03-29,570,0,58,3,0,102,0,3,1,0,,阿联酋
2020-03-30,611,0,61,5,0,41,0,3,2,0,,阿联酋
2020-03-31,664,0,61,6,0,53,0,0,1,0,,阿联酋
2020-04-01,814,0,61,8,0,150,0,0,2,0,,阿联酋
2020-04-02,1024,0,96,8,0,210,0,35,0,0,,阿联酋
2020-04-03,1264,0,108,9,0,240,0,12,1,0,,阿联酋
2020-04-04,1505,0,125,10,0,241,0,17,1,0,,阿联酋
2020-02-08,7,0,0,0,0,7,0,0,0,,,加拿大
2020-02-14,8,0,0,0,0,1,0,0,0,,,加拿大
2020-02-24,11,0,4,0,0,3,0,4,0,,,加拿大
2020-02-26,12,0,4,0,0,1,0,0,0,,,加拿大
2020-02-27,14,0,4,0,0,2,0,0,0,,,加拿大
2020-02-28,16,0,4,0,0,2,0,0,0,,,加拿大
2020-02-29,20,0,4,0,0,4,0,0,0,,,加拿大
2020-03-02,27,0,4,0,0,7,0,0,0,,,加拿大
2020-03-03,33,0,4,0,0,6,0,0,0,0,,加拿大
2020-03-05,37,0,4,0,0,4,0,0,0,0,,加拿大
2020-03-06,54,0,4,0,0,17,0,0,0,0,,加拿大
2020-03-07,60,0,4,0,0,6,0,0,0,0,,加拿大
2020-03-08,66,0,4,0,0,6,0,0,0,0,,加拿大
2020-03-09,77,0,4,1,0,11,0,0,1,0,,加拿大
2020-03-11,115,0,4,1,0,38,0,0,0,0,,加拿大
2020-03-12,138,0,4,1,0,23,0,0,0,0,,加拿大
2020-03-13,198,0,4,1,0,60,0,0,0,0,,加拿大
2020-03-14,253,0,4,1,0,55,0,0,0,0,,加拿大
2020-03-15,313,0,4,1,0,60,0,0,0,0,,加拿大
2020-03-16,436,0,4,4,0,123,0,0,3,0,,加拿大
2020-03-17,465,0,4,5,0,29,0,0,1,0,,加拿大
2020-03-18,727,0,4,9,0,262,0,0,4,0,,加拿大
2020-03-19,873,0,4,12,0,146,0,0,3,0,,加拿大
2020-03-20,1087,0,4,13,0,214,0,0,1,0,,加拿大
2020-03-21,1330,0,4,18,0,243,0,0,5,0,,加拿大
2020-03-22,1470,0,4,20,0,140,0,0,2,0,,加拿大
2020-03-23,2091,0,4,24,0,621,0,0,4,0,,加拿大
2020-03-24,2792,0,4,27,0,701,0,0,3,0,,加拿大
2020-03-25,3409,0,4,36,0,617,0,0,9,0,,加拿大
2020-03-26,4046,0,202,40,0,637,0,198,4,0,,加拿大
2020-03-27,4633,0,202,53,0,587,0,0,13,0,,加拿大
2020-03-28,5576,0,466,61,0,943,0,264,8,0,,加拿大
2020-03-29,6280,0,466,65,0,704,0,0,4,0,,加拿大
2020-03-30,7448,0,466,87,0,1168,0,0,22,0,,加拿大
2020-03-31,8591,0,1020,101,0,1143,0,554,14,0,,加拿大
2020-04-01,9720,0,1592,111,0,1129,0,572,10,0,,加拿大
2020-04-02,11283,0,1971,139,0,1563,0,379,28,0,,加拿大
2020-04-03,12545,0,2321,188,0,1262,0,350,49,0,,加拿大
2020-02-08,3,0,0,0,0,3,0,0,0,,,印度
2020-02-28,3,0,3,0,0,0,0,3,0,,,印度
2020-03-02,5,0,3,0,0,2,0,0,0,,,印度
2020-03-03,11,0,3,0,0,6,0,0,0,0,,印度
2020-03-04,29,0,3,0,0,18,0,0,0,0,,印度
2020-03-05,30,0,3,0,0,1,0,0,0,0,,印度
2020-03-07,34,0,3,0,0,4,0,0,0,0,,印度
2020-03-08,42,0,3,0,0,8,0,0,0,0,,印度
2020-03-09,47,0,3,0,0,5,0,0,0,0,,印度
2020-03-10,61,0,3,0,0,14,0,0,0,0,,印度
2020-03-11,63,0,3,0,0,2,0,0,0,0,,印度
2020-03-12,74,0,3,1,0,11,0,0,1,0,,印度
2020-03-13,81,0,3,1,0,7,0,0,0,0,,印度
2020-03-14,84,0,9,2,0,3,0,6,1,0,,印度
2020-03-15,110,0,13,2,0,26,0,4,0,0,,印度
2020-03-16,117,0,13,2,0,7,0,0,0,0,,印度
2020-03-17,137,0,14,3,0,20,0,1,1,0,,印度
2020-03-18,151,0,14,3,0,14,0,0,0,0,,印度
2020-03-19,173,0,14,4,0,22,0,0,1,0,,印度
2020-03-20,223,0,14,4,0,50,0,0,0,0,,印度
2020-03-21,315,0,22,4,0,92,0,8,0,0,,印度
2020-03-22,396,0,23,7,0,81,0,1,3,0,,印度
2020-03-23,471,0,34,9,0,75,0,11,2,0,,印度
2020-03-24,536,0,40,9,0,65,0,6,0,0,,印度
2020-03-25,606,0,42,10,0,70,0,2,1,0,,印度
2020-03-26,694,0,44,16,0,88,0,2,6,0,,印度
2020-03-27,775,0,71,20,0,81,0,27,4,0,,印度
2020-03-28,918,0,80,20,0,143,0,9,0,0,,印度
2020-03-29,1024,0,95,27,0,106,0,15,7,0,,印度
2020-03-30,1251,0,102,32,0,227,0,7,5,0,,印度
2020-03-31,1397,0,124,35,0,146,0,22,3,0,,印度
2020-04-01,1834,0,144,41,0,437,0,20,6,0,,印度
2020-04-02,2069,0,156,53,0,235,0,12,12,0,,印度
2020-04-04,3082,0,192,86,0,1013,0,36,33,0,,印度
2020-02-08,8,0,0,0,0,8,0,0,0,,,英国
2020-02-12,9,0,0,0,0,1,0,0,0,,,英国
2020-02-23,13,0,8,0,0,4,0,8,0,,,英国
2020-02-27,16,0,8,0,0,3,0,0,0,,,英国
2020-02-28,20,0,8,0,0,4,0,0,0,,,英国
2020-02-29,23,0,8,0,0,3,0,0,0,,,英国
2020-03-01,36,0,8,0,0,13,0,0,0,,,英国
2020-03-02,40,0,8,0,0,4,0,0,0,,,英国
2020-03-03,51,0,8,0,0,11,0,0,0,0,,英国
2020-03-04,85,0,8,0,0,34,0,0,0,0,,英国
2020-03-05,116,0,8,1,0,31,0,0,1,0,,英国
2020-03-06,163,0,8,2,0,47,0,0,1,0,,英国
2020-03-07,206,0,8,2,0,43,0,0,0,0,,英国
2020-03-08,273,0,8,2,0,67,0,0,0,0,,英国
2020-03-09,319,0,8,5,0,46,0,0,3,0,,英国
2020-03-10,382,0,8,6,0,63,0,0,1,0,,英国
2020-03-11,460,0,8,8,0,78,0,0,2,0,,英国
2020-03-12,590,0,8,10,0,130,0,0,2,0,,英国
2020-03-13,798,0,8,10,0,208,0,0,0,0,,英国
2020-03-14,1145,0,8,21,0,347,0,0,11,0,,英国
2020-03-15,1372,0,8,35,0,227,0,0,14,0,,英国
2020-03-16,1543,0,18,55,0,171,0,10,20,0,,英国
2020-03-17,1950,0,18,71,0,407,0,0,16,0,,英国
2020-03-18,2626,0,18,71,0,676,0,0,0,0,,英国
2020-03-19,3269,0,18,144,0,643,0,0,73,0,,英国
2020-03-20,3983,0,18,184,0,714,0,0,40,0,,英国
2020-03-21,5018,0,65,233,0,1035,0,47,49,0,,英国
2020-03-22,5683,0,65,281,0,665,0,0,48,0,,英国
2020-03-23,6650,0,65,335,0,967,0,0,54,0,,英国
2020-03-24,8077,0,65,422,0,1427,0,0,87,0,,英国
2020-03-25,9529,0,65,465,0,1452,0,0,43,0,,英国
2020-03-26,11658,0,135,578,0,2129,0,70,113,0,,英国
2020-03-27,14579,0,150,759,0,2921,0,15,181,0,,英国
2020-03-28,17089,0,151,1019,0,2510,0,1,260,0,,英国
2020-03-29,19522,0,151,1228,0,2433,0,0,209,0,,英国
2020-03-30,22141,0,151,1408,0,2619,0,0,180,0,,英国
2020-03-31,29974,0,179,1793,0,7833,0,28,385,0,,英国
2020-04-01,30493,0,179,2352,0,519,0,0,559,0,,英国
2020-04-02,33718,0,192,2921,0,3225,0,13,569,0,,英国
2020-04-04,42433,0,209,4320,0,8715,0,17,1399,0,,英国
2020-01-31,2,0,0,0,0,2,0,0,0,,,意大利
2020-02-01,2,0,0,0,0,0,0,0,0,,,意大利
2020-02-02,2,0,0,0,0,0,0,0,0,,,意大利
2020-02-03,2,0,0,0,0,0,0,0,0,,,意大利
2020-02-04,2,0,0,0,0,0,0,0,0,,,意大利
2020-02-05,2,0,0,0,0,0,0,0,0,,,意大利
2020-02-06,3,0,0,0,0,1,0,0,0,,,意大利
2020-02-07,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-08,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-09,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-10,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-11,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-12,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-13,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-14,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-15,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-16,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-17,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-18,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-19,3,0,0,0,0,0,0,0,0,,,意大利
2020-02-20,4,0,0,0,0,1,0,0,0,,,意大利
2020-02-21,21,0,0,1,0,17,0,0,1,,,意大利
2020-02-22,79,0,0,2,0,58,0,0,1,,,意大利
2020-02-23,132,0,0,3,0,53,0,0,1,,,意大利
2020-02-24,219,0,0,6,0,87,0,0,3,,,意大利
2020-02-25,283,0,1,7,0,64,0,1,1,,,意大利
2020-02-26,400,0,3,12,0,117,0,2,5,,,意大利
2020-02-27,650,0,45,17,0,250,0,42,5,,,意大利
2020-02-28,888,0,46,21,0,238,0,1,4,,,意大利
2020-02-29,1128,0,50,29,0,240,0,4,8,,,意大利
2020-03-01,1694,0,83,34,0,566,0,33,5,,,意大利
2020-03-02,2084,0,149,52,0,390,0,66,18,,,意大利
2020-03-03,2502,0,160,79,0,418,0,11,27,0,,意大利
2020-03-04,3144,0,276,107,0,642,,116,28,,,意大利
2020-03-05,3927,0,414,148,0,783,,138,41,,,意大利
2020-03-06,4636,0,523,197,0,709,,109,49,,,意大利
2020-03-07,6030,0,523,233,0,1394,0,0,36,0,,意大利
2020-03-08,7522,0,622,366,0,1492,0,99,133,0,,意大利
2020-03-09,9220,0,622,463,0,1698,0,0,97,0,,意大利
2020-03-10,10149,0,1004,631,0,929,0,382,168,0,,意大利
2020-03-11,12598,0,1045,827,0,2449,0,41,196,0,,意大利
2020-03-12,15385,0,1258,1016,0,2787,0,213,189,0,,意大利
2020-03-13,17760,0,1439,1266,0,2375,0,181,250,0,,意大利
2020-03-14,21270,0,1966,1441,0,3510,0,527,175,0,,意大利
2020-03-15,24938,0,2335,1809,0,3668,0,369,368,0,,意大利
2020-03-16,27980,0,2749,2158,0,3042,0,414,349,0,,意大利
2020-03-17,31506,0,2941,2503,0,3526,,192,345,,,意大利
2020-03-18,35713,0,4025,2978,0,4207,,1084,475,,,意大利
2020-03-19,41035,0,4440,3405,0,5322,,415,427,,,意大利
2020-03-20,47021,0,5129,4032,0,5986,0,689,627,0,,意大利
2020-03-21,53578,0,6072,4825,0,6557,0,943,793,0,,意大利
2020-03-22,59138,0,7024,5476,0,5560,,952,651,,,意大利
2020-03-23,63927,0,7432,6077,0,4789,0,408,601,0,,意大利
2020-03-24,69176,0,8326,6820,0,5249,,894,743,,,意大利
2020-03-25,74386,0,9362,7503,0,5210,,1036,683,,,意大利
2020-03-26,80539,0,10361,8165,0,6153,,999,662,,,意大利
2020-03-27,86498,0,10950,9134,0,5959,0,589,969,0,,意大利
2020-03-28,92472,0,12384,10023,0,5974,0,1434,889,0,,意大利
2020-03-29,97689,0,13030,10779,0,5217,,646,756,,,意大利
2020-03-30,101739,0,14620,11591,0,4050,0,1590,812,0,,意大利
2020-03-31,105792,0,15729,12428,0,4053,,1109,837,,,意大利
2020-04-01,110574,0,16847,13155,0,4782,,1118,727,,,意大利
2020-04-02,115242,0,18278,13915,0,4668,,1431,760,,,意大利
2020-04-03,119827,0,19758,14681,0,4585,,1480,766,,,意大利
2020-02-08,2,0,0,0,0,2,0,0,0,,,俄罗斯
2020-02-28,2,0,2,0,0,0,0,2,0,,,俄罗斯
2020-03-02,3,0,2,0,0,1,0,0,0,,,俄罗斯
2020-03-05,7,0,2,0,0,4,0,0,0,0,,俄罗斯
2020-03-06,10,0,2,0,0,3,0,0,0,0,,俄罗斯
2020-03-07,14,0,3,0,0,4,0,1,0,0,,俄罗斯
2020-03-08,17,0,3,0,0,3,0,0,0,0,,俄罗斯
2020-03-09,20,0,3,0,0,3,0,0,0,0,,俄罗斯
2020-03-11,28,0,3,0,0,8,0,0,0,0,,俄罗斯
2020-03-12,34,0,3,0,0,6,0,0,0,0,,俄罗斯
2020-03-13,45,0,8,0,0,11,0,5,0,0,,俄罗斯
2020-03-14,59,0,8,0,0,14,0,0,0,0,,俄罗斯
2020-03-15,63,0,8,0,0,4,0,0,0,0,,俄罗斯
2020-03-16,93,0,8,0,0,30,0,0,0,0,,俄罗斯
2020-03-17,114,0,8,0,0,21,0,0,0,0,,俄罗斯
2020-03-18,147,0,8,0,0,33,0,0,0,0,,俄罗斯
2020-03-19,199,0,8,1,0,52,0,0,1,0,,俄罗斯
2020-03-20,253,0,8,1,0,54,0,0,0,0,,俄罗斯
2020-03-21,306,0,16,1,0,53,0,8,0,0,,俄罗斯
2020-03-22,367,0,16,1,0,61,0,0,0,0,,俄罗斯
2020-03-23,438,0,17,1,0,71,0,1,0,0,,俄罗斯
2020-03-24,498,0,17,1,0,60,0,0,0,0,,俄罗斯
2020-03-25,658,0,29,1,0,160,0,12,0,0,,俄罗斯
2020-03-26,840,0,38,2,0,182,0,9,1,0,,俄罗斯
2020-03-27,1036,0,45,3,0,196,0,7,1,0,,俄罗斯
2020-03-28,1264,0,49,4,0,228,0,4,1,0,,俄罗斯
2020-03-29,1534,0,64,8,0,270,0,15,4,0,,俄罗斯
2020-03-30,1836,0,66,9,0,302,0,2,1,0,,俄罗斯
2020-03-31,2337,0,121,17,0,501,0,55,8,0,,俄罗斯
2020-04-01,2777,0,190,24,0,440,0,69,7,0,,俄罗斯
2020-04-02,3548,0,190,30,0,771,0,0,6,0,,俄罗斯
2020-04-04,4731,0,333,43,0,1183,0,143,13,0,,俄罗斯
2020-02-08,3,0,0,1,0,3,0,0,1,,,菲律宾
2020-03-06,5,0,0,1,0,2,0,0,0,0,,菲律宾
2020-03-07,6,0,0,1,0,1,0,0,0,0,,菲律宾
2020-03-08,10,0,0,1,0,4,0,0,0,0,,菲律宾
2020-03-09,24,0,0,1,0,14,0,0,0,0,,菲律宾
2020-03-10,35,0,0,1,0,11,0,0,0,0,,菲律宾
2020-03-11,49,0,0,1,0,14,0,0,0,0,,菲律宾
2020-03-12,52,0,0,1,0,3,0,0,0,0,,菲律宾
2020-03-13,64,0,2,8,0,12,0,2,7,0,,菲律宾
2020-03-14,111,0,2,8,0,47,0,0,0,0,,菲律宾
2020-03-15,140,0,2,12,0,29,0,0,4,0,,菲律宾
2020-03-16,142,0,3,12,0,2,0,1,0,0,,菲律宾
2020-03-17,187,0,4,14,0,45,0,1,2,0,,菲律宾
2020-03-18,202,0,7,17,0,15,0,3,3,0,,菲律宾
2020-03-19,217,0,8,17,0,15,0,1,0,0,,菲律宾
2020-03-20,230,0,8,18,0,13,0,0,1,0,,菲律宾
2020-03-21,307,0,13,19,0,77,0,5,1,0,,菲律宾
